transaction_id,reason,flagged_date,amount
e26ac121-c3ba-4210-aaa0-a05238beb3c1,Flera transaktioner inom 1 minut,2025-06-30,817.94
ce9d3781-e6dc-4bae-9ffd-cb63c0d59c13,Flera transaktioner inom 1 minut,2025-06-30,417.99
7b66b470-32dd-45d8-af18-c629f86ca2fc,Flera transaktioner inom 1 minut,2025-06-30,994.74
1544fa22-90e0-4ad3-8a66-bb69d1b97d56,Flera transaktioner inom 1 minut,2025-06-30,737.57
73c184b1-3fae-480b-995e-ea2de5767f3f,Flera transaktioner inom 1 minut,2025-06-30,667.61
4f6986cf-9036-4a32-979f-2c0623ed5bcc,Flera transaktioner inom 1 minut,2025-06-30,450.05
eb5cf0e1-c67d-41b1-bf37-d7a2fe8ee724,Flera transaktioner inom 1 minut,2025-06-30,470.51
02dde419-76a9-49fd-9ffd-dd82cf6bc7a0,Flera transaktioner inom 1 minut,2025-06-30,581.9
78b58a34-f15c-4e4c-bd1d-b796e4f44357,Flera transaktioner inom 1 minut,2025-06-30,290.07
6729f7fb-b23d-46fe-9f8b-775faa76d22d,Flera transaktioner inom 1 minut,2025-06-30,869.71
647d08ba-fcfc-4401-adcc-d9381801fe23,Flera transaktioner inom 1 minut,2025-06-30,442.22
96781243-34e4-4f8a-be5e-9a6997b6cbc9,Flera transaktioner inom 1 minut,2025-06-30,417.0
81a81a57-f1b0-413b-913d-6ce084ad5822,Flera transaktioner inom 1 minut,2025-06-30,855.14
f5fbf80e-bddd-4414-b9f9-105743440581,Flera transaktioner inom 1 minut,2025-06-30,720.41
13f41f7a-6e92-4a69-b237-6e96e482dcb6,Flera transaktioner inom 1 minut,2025-06-30,883.85
2d95fd9c-79e7-4c29-a40e-5fb2e2e53ebd,Flera transaktioner inom 1 minut,2025-06-30,715.45
b8e27ba1-e598-437d-bb41-40b5ebdaa2c7,Flera transaktioner inom 1 minut,2025-06-30,186.16
81481489-f5ee-40a0-829b-44f7274c8dab,Flera transaktioner inom 1 minut,2025-06-30,967.52
69d70032-ee64-46cd-ba05-fdde42d312d4,Flera transaktioner inom 1 minut,2025-06-30,576.67
ba4d62c7-8d36-4260-b652-da0caa36ccd5,Flera transaktioner inom 1 minut,2025-06-30,496.67
bd4152b6-3a36-45b9-a06d-d47add1908ff,Flera transaktioner inom 1 minut,2025-06-30,334.23
06755af9-ae5b-485a-a3f9-0090a7fb97ca,Flera transaktioner inom 1 minut,2025-06-30,500.13
c5b9e713-64a2-4429-a5d4-43d69c683cba,Flera transaktioner inom 1 minut,2025-06-30,732.73
2b0def27-4b39-46e1-869d-58e7450e26bf,Flera transaktioner inom 1 minut,2025-06-30,586.06
990912be-ad80-4683-9a54-de219eba2d73,Flera transaktioner inom 1 minut,2025-06-30,851.04
f61ab34e-4a00-481e-86aa-a569f98dfd97,Flera transaktioner inom 1 minut,2025-06-30,325.93
65382ba9-8e86-4c0e-baea-c4be5a618c6a,Flera transaktioner inom 1 minut,2025-06-30,412.52
a39b0d14-6197-4b19-af9c-23fb6b6d12b4,Flera transaktioner inom 1 minut,2025-06-30,611.93
6dc04924-9bcf-482d-a4d6-930b4b44a750,Flera transaktioner inom 1 minut,2025-06-30,356.06
3a9b75e1-3fda-4d9b-a24f-a2df63006ee4,Flera transaktioner inom 1 minut,2025-06-30,269.92
1990e0a4-d530-40f4-b458-10b7d51b3db1,Flera transaktioner inom 1 minut,2025-06-30,206.71
eb0480dc-7fd5-4bce-b2fd-62de3a3e93df,Flera transaktioner inom 1 minut,2025-06-30,341.7
88ce0de7-53cf-47af-aa5c-62c4fba5224a,Flera transaktioner inom 1 minut,2025-06-30,419.24
a71d5533-2440-4e9d-8d4a-9593bc53bbe2,Flera transaktioner inom 1 minut,2025-06-30,961.99
8f72597f-ee13-4f86-87a0-e6013c8716d7,Flera transaktioner inom 1 minut,2025-06-30,667.74
b76d015d-5fd8-4503-b113-65fb8b9ddea8,Flera transaktioner inom 1 minut,2025-06-30,928.6
73ff150b-d8c8-427e-b340-63471caef4ae,Flera transaktioner inom 1 minut,2025-06-30,849.7
bbfc5674-e4b5-4e18-ae49-fccc79567c57,Flera transaktioner inom 1 minut,2025-06-30,398.02
026992bb-4c79-4a31-83ab-769d320d229c,Flera transaktioner inom 1 minut,2025-06-30,873.94
a8b40e0d-b859-4a0a-b7a1-5a82b4da6fa3,Flera transaktioner inom 1 minut,2025-06-30,486.82
9e8e9f26-c420-4155-ba47-ac2053a55158,Flera transaktioner inom 1 minut,2025-06-30,670.47
c0175be7-d001-4da3-80b2-d352646445e4,Flera transaktioner inom 1 minut,2025-06-30,754.46
f72cfc1f-e7cd-4f91-a23a-bbc27752fb44,Flera transaktioner inom 1 minut,2025-06-30,392.88
66343376-5388-46fc-84a7-5d5db986e1f6,Flera transaktioner inom 1 minut,2025-06-30,150.53
92b5d57d-7913-4886-8754-693b97833844,Flera transaktioner inom 1 minut,2025-06-30,279.8
0f3d36c9-e1ae-463d-919b-9ca3acb87db9,Flera transaktioner inom 1 minut,2025-06-30,270.42
3951aa91-4215-412e-8ed3-4ff262dacb6c,Flera transaktioner inom 1 minut,2025-06-30,685.81
5c753203-c0f9-4979-ab96-7fa0f133f08d,Flera transaktioner inom 1 minut,2025-06-30,588.0
2bdb82ae-0f8e-4e72-8146-f22b20efb23f,Flera transaktioner inom 1 minut,2025-06-30,351.58
25c4574c-4c4f-4949-90d8-a569c0be2125,Flera transaktioner inom 1 minut,2025-06-30,883.28
e741d43b-b11b-4ed9-83af-7e68a9fb07e5,Flera transaktioner inom 1 minut,2025-06-30,637.96
a80df9e1-1371-49e0-a7dc-4c9ece8ff86a,Flera transaktioner inom 1 minut,2025-06-30,323.31
ca2741af-8c6a-4463-be99-a8cd1c31808c,Flera transaktioner inom 1 minut,2025-06-30,551.9
4eed51e4-92bb-4257-9597-4b5588545915,Flera transaktioner inom 1 minut,2025-06-30,380.62
3dc3f191-016c-4b85-b62f-79d6246ba919,Flera transaktioner inom 1 minut,2025-06-30,732.13
116d976a-2be5-4757-9a86-1ec1a48b3b7e,Flera transaktioner inom 1 minut,2025-06-30,611.72
bb2d71d1-c511-4389-9f9c-0bd066655edb,Flera transaktioner inom 1 minut,2025-06-30,518.08
ee0f570a-9a01-4aa6-b850-0f596084a66a,Flera transaktioner inom 1 minut,2025-06-30,862.06
54f394f7-981f-4c8f-a877-834cc7cda408,Flera transaktioner inom 1 minut,2025-06-30,359.63
48381a48-f891-49ad-be7f-ee05f5e9ee3e,Flera transaktioner inom 1 minut,2025-06-30,908.71
c51330dd-8536-43f7-9cb3-c418e8237b15,Flera transaktioner inom 1 minut,2025-06-30,619.93
29d3a692-20c1-4ad8-9d48-e9d958b9248e,Flera transaktioner inom 1 minut,2025-06-30,302.52
e14b5c88-4584-4640-a006-9f66877020fa,Flera transaktioner inom 1 minut,2025-06-30,688.72
c798d202-9058-4d1a-9e49-d0a77fc95d24,Flera transaktioner inom 1 minut,2025-06-30,474.63
425c597e-9272-410e-bb20-5287f5925cf4,Flera transaktioner inom 1 minut,2025-06-30,454.91
142123e6-ab57-4b8f-9aa1-1222abb64b36,Flera transaktioner inom 1 minut,2025-06-30,473.63
8111cc47-6d2d-476c-8b27-25157dda00f2,Flera transaktioner inom 1 minut,2025-06-30,299.2
e13538ad-a90b-46e4-a431-279d1fa31644,Flera transaktioner inom 1 minut,2025-06-30,228.69
fcabaa67-f497-42c1-a873-26ab0cfcaad4,Flera transaktioner inom 1 minut,2025-06-30,953.78
5e8193d7-312d-4da7-8b58-700e08437b2a,Flera transaktioner inom 1 minut,2025-06-30,662.26
fa8e1140-37db-40b4-a64f-29a96508be60,Flera transaktioner inom 1 minut,2025-06-30,525.63
5c9a4b6c-0eba-4c75-b367-5d7dc43b6c15,Flera transaktioner inom 1 minut,2025-06-30,679.56
470a497a-a4e8-434e-b2d5-90cb4397fded,Flera transaktioner inom 1 minut,2025-06-30,721.67
d7c6565e-852b-48bd-9852-fc8121da0bb4,Flera transaktioner inom 1 minut,2025-06-30,213.6
478d6e09-be57-4def-a820-053c50f0d384,Flera transaktioner inom 1 minut,2025-06-30,648.9
dadbd3a6-c446-4269-bd69-2ee8c6d88f14,Flera transaktioner inom 1 minut,2025-06-30,701.11
afcb9df6-d855-4d85-92ae-b048ff899190,Flera transaktioner inom 1 minut,2025-06-30,878.67
cb455017-81ae-4a9c-860c-fc837bc28efd,Flera transaktioner inom 1 minut,2025-06-30,414.94
51b8aa67-953d-4cb8-a601-1e1aa167ed4b,Flera transaktioner inom 1 minut,2025-06-30,591.09
6620dadf-64a2-44d4-95e0-9cef07d8f8d7,Flera transaktioner inom 1 minut,2025-06-30,639.38
5b56bf77-d7a6-4071-b85d-f7872cde626d,Flera transaktioner inom 1 minut,2025-06-30,524.57
6db166a1-eeef-4ec5-b89f-24aa50477d3e,Flera transaktioner inom 1 minut,2025-06-30,199.77
c3103f12-2fd3-40d8-a834-a43d85719627,Flera transaktioner inom 1 minut,2025-06-30,941.75
a166fd2e-a24c-4339-be4f-0436af305a53,Flera transaktioner inom 1 minut,2025-06-30,100.2
1ff0dea6-9b80-478f-9b67-ff1300c7fac4,Flera transaktioner inom 1 minut,2025-06-30,295.14
6cec178b-3db2-4bf1-b48f-76d36bf819e0,Flera transaktioner inom 1 minut,2025-06-30,102.66
8d93ba78-0928-4385-91fe-0a31ed4bda69,Flera transaktioner inom 1 minut,2025-06-30,960.21
2903026d-6970-4125-97a5-4ef9a7d81dc0,Flera transaktioner inom 1 minut,2025-06-30,397.75
b192b510-515a-4e7a-8f53-06ee46bf9013,Flera transaktioner inom 1 minut,2025-06-30,246.65
0acf69eb-796b-4870-8788-4232bb3250b0,Flera transaktioner inom 1 minut,2025-06-30,466.8
c2797009-3417-4427-847b-3df8170c7922,Flera transaktioner inom 1 minut,2025-06-30,714.44
35b4d661-9caa-4eb0-ab44-73c1c6cb52d9,Flera transaktioner inom 1 minut,2025-06-30,996.64
663621e0-f21c-43f2-8869-ed43787f6b6e,Flera transaktioner inom 1 minut,2025-06-30,761.48
594f15f6-6235-41b5-9d82-bdd5d5b312a2,Flera transaktioner inom 1 minut,2025-06-30,716.27
e15735ff-73d5-4dbd-a5b9-a9a7843e5f54,Flera transaktioner inom 1 minut,2025-06-30,370.24
05200908-1ef3-4826-b263-79fdb6bec0ef,Flera transaktioner inom 1 minut,2025-06-30,836.93
4c71d819-e37d-4c29-ad78-f49381293c3f,Flera transaktioner inom 1 minut,2025-06-30,540.51
d4a33328-37e0-4679-9648-0c1ef16ea728,Flera transaktioner inom 1 minut,2025-06-30,285.39
0f2f9f94-e746-4ae7-a110-452677685949,Flera transaktioner inom 1 minut,2025-06-30,115.55
67a0e7b4-e450-45ec-b658-c0448feb0ef7,Flera transaktioner inom 1 minut,2025-06-30,186.8
95ff8921-f984-4942-925d-f9322a6a6868,Flera transaktioner inom 1 minut,2025-06-30,936.61
32d4ca01-9f55-4014-a0c0-9189be808662,Flera transaktioner inom 1 minut,2025-06-30,714.76
17ca3b71-3f9c-4246-805d-f93c4c662de2,Flera transaktioner inom 1 minut,2025-06-30,397.36
81858f38-5124-46ed-bd0d-42d37774f58a,Flera transaktioner inom 1 minut,2025-06-30,188.71
8c50d4a9-118e-4df0-80f1-da129bddabfe,Flera transaktioner inom 1 minut,2025-06-30,865.0
9e935dbe-f3a0-4269-b0f1-7532b8ae055f,Flera transaktioner inom 1 minut,2025-06-30,804.39
645330d8-c251-4003-bb64-266b9860f1e5,Flera transaktioner inom 1 minut,2025-06-30,213.13
38e47132-9772-497c-baff-f687e488a709,Flera transaktioner inom 1 minut,2025-06-30,775.45
09d2d509-e64e-46da-b0ba-5b722159e6d0,Flera transaktioner inom 1 minut,2025-06-30,783.42
7228721b-4413-4fb0-a94e-9ae30f78cade,Flera transaktioner inom 1 minut,2025-06-30,264.74
9953870e-eec5-4f00-99e0-dd3876c498b6,Flera transaktioner inom 1 minut,2025-06-30,279.0
cef9fa99-2447-4df3-8f24-27dd100ec0d0,Flera transaktioner inom 1 minut,2025-06-30,917.09
77087630-74e9-400f-a8a7-577a0c7a6834,Flera transaktioner inom 1 minut,2025-06-30,724.5
acd0b607-2d03-4b71-8a31-8b2c43870674,Flera transaktioner inom 1 minut,2025-06-30,736.33
f094404d-efe5-4060-9d42-261558013a5b,Flera transaktioner inom 1 minut,2025-06-30,352.88
741c0863-950b-4950-92ad-6f9bdaa0438c,Flera transaktioner inom 1 minut,2025-06-30,118.38
ff8766de-4e59-4ff9-9a33-97d06e3cee1f,Flera transaktioner inom 1 minut,2025-06-30,486.98
659c0ec0-a6ea-4462-902d-6a9a9cb07b85,Flera transaktioner inom 1 minut,2025-06-30,199.58
2668c317-1275-4acd-bf8b-5c2b4e6d91ea,Flera transaktioner inom 1 minut,2025-06-30,240.64
453aa934-c975-4855-82d4-9255c75cb683,Flera transaktioner inom 1 minut,2025-06-30,870.31
c4951d1e-6267-4ab4-86bd-6fe092aa4293,Flera transaktioner inom 1 minut,2025-06-30,458.36
83afeb94-6fd9-4ac3-9019-1ebb7c061fb8,Flera transaktioner inom 1 minut,2025-06-30,102.97
cf56abac-1267-463e-b0fb-542becac9b2a,Flera transaktioner inom 1 minut,2025-06-30,121.57
e2d7c174-60ca-401f-b5a4-d5f9a77ecb49,Flera transaktioner inom 1 minut,2025-06-30,219.02
07b93f45-1fdb-4c56-84af-e9a9d57047c2,Flera transaktioner inom 1 minut,2025-06-30,645.8
761a615c-17f8-41b0-8098-60e96c51063c,Flera transaktioner inom 1 minut,2025-06-30,691.32
25affa91-ab4f-4db1-afd3-fb606233c23e,Flera transaktioner inom 1 minut,2025-06-30,732.06
bd5d25b7-0fac-4b3a-bf03-71e26ecfacfb,Flera transaktioner inom 1 minut,2025-06-30,418.64
a2c10756-ffb3-45d7-b1d7-355705f2c50d,Flera transaktioner inom 1 minut,2025-06-30,326.38
4fcfb8bd-0dab-4f44-a7e6-e649875735d1,Flera transaktioner inom 1 minut,2025-06-30,713.62
d77358bd-8ad0-4599-a2d2-a1081b2b0508,Flera transaktioner inom 1 minut,2025-06-30,259.25
9903c520-13a4-4803-a622-94fad0713edd,Flera transaktioner inom 1 minut,2025-06-30,639.95
21b69d8a-65d2-4b98-b465-5b24b621cb08,Flera transaktioner inom 1 minut,2025-06-30,707.97
c45e6ce5-d700-4456-963a-6f83cfbb6f5f,Flera transaktioner inom 1 minut,2025-06-30,924.52
e86a011b-5b24-44dc-b79a-1863f928a453,Flera transaktioner inom 1 minut,2025-06-30,780.78
44479f17-310e-4f29-9ce8-2d003be425e0,Flera transaktioner inom 1 minut,2025-06-30,196.92
15939e29-58d1-4d28-91b9-e0b7cf57c1da,Flera transaktioner inom 1 minut,2025-06-30,769.17
7934ab24-331c-42e7-8616-d3c3578b2040,Flera transaktioner inom 1 minut,2025-06-30,134.43
29a63cd6-ca2e-4179-8672-5cfd160229af,Flera transaktioner inom 1 minut,2025-06-30,267.18
73450a78-ac73-4c8e-b93f-31b69d028db6,Flera transaktioner inom 1 minut,2025-06-30,870.32
2a905d43-d436-48fd-9c15-5c50ebcee84c,Flera transaktioner inom 1 minut,2025-06-30,162.3
31fbd6a5-bfcc-4971-8cfd-4ecfac01b86a,Flera transaktioner inom 1 minut,2025-06-30,127.32
3b5fb233-f337-4006-8e4a-a0ca752693f2,Flera transaktioner inom 1 minut,2025-06-30,976.57
58db650b-5f92-4dd5-8628-a9895627f4e5,Flera transaktioner inom 1 minut,2025-06-30,133.61
f6cdd5f8-9a39-4cf3-afa6-9f7ca72cdfa6,Flera transaktioner inom 1 minut,2025-06-30,434.41
db6d9902-5406-4502-a72c-bdb0ecb8d27e,Flera transaktioner inom 1 minut,2025-06-30,676.08
77b0f87b-c145-4ad4-b9f2-a9e5ed3536e6,Flera transaktioner inom 1 minut,2025-06-30,684.63
cc739903-b115-483d-89db-22f693cecef0,Flera transaktioner inom 1 minut,2025-06-30,316.99
e3e03467-22e5-41b4-b578-0a4fa495f59c,Flera transaktioner inom 1 minut,2025-06-30,408.36
ea0a9e89-ed7d-4d0e-80ca-67262f6a7b89,Flera transaktioner inom 1 minut,2025-06-30,174.81
cdc0e98d-8a4c-4c3d-9097-1569dd4ef88e,Flera transaktioner inom 1 minut,2025-06-30,187.96
80fa6c07-444f-477c-a6fd-8e3220a08a1b,Flera transaktioner inom 1 minut,2025-06-30,493.75
bd9ac570-8f18-4493-8148-e061c8399184,Flera transaktioner inom 1 minut,2025-06-30,171.77
3c31a110-2a83-464b-8649-417c613026a8,Flera transaktioner inom 1 minut,2025-06-30,549.83
182fa5fe-827b-4b69-8c49-a0991e57a8a3,Flera transaktioner inom 1 minut,2025-06-30,691.63
f8f2d788-22b0-4a02-a409-e33eae2cb795,Flera transaktioner inom 1 minut,2025-06-30,270.28
e4b962ac-be67-46d3-bdde-073c769d1475,Flera transaktioner inom 1 minut,2025-06-30,385.56
63086b98-2e1e-4837-92f1-08d50e2d59ae,Flera transaktioner inom 1 minut,2025-06-30,846.1
b820df2f-c570-4c55-bcdd-3304e1e33778,Flera transaktioner inom 1 minut,2025-06-30,875.53
4717e882-e834-4510-ac3c-a928d10c5eee,Flera transaktioner inom 1 minut,2025-06-30,965.35
5365b778-9c13-410b-bfb0-5d94dde96f85,Flera transaktioner inom 1 minut,2025-06-30,607.35
4b8f8ab9-5407-4e6a-9466-0cfd478c0289,Flera transaktioner inom 1 minut,2025-06-30,270.85
0eb489d8-ca5a-462d-ba3f-d56a9c1114d5,Flera transaktioner inom 1 minut,2025-06-30,580.91
f6cc577d-c24e-4899-b46e-8c0bacced706,Flera transaktioner inom 1 minut,2025-06-30,440.93
d9574c03-01fe-46af-9b64-03f118270159,Flera transaktioner inom 1 minut,2025-06-30,963.22
2093ea63-0c9c-4915-90be-ee55ed51eac6,Flera transaktioner inom 1 minut,2025-06-30,416.14
eb2c3a2f-ef0c-48b8-b3ef-fd58e70beeb7,Flera transaktioner inom 1 minut,2025-06-30,818.78
219414c0-42d0-412a-9198-c66787526561,Flera transaktioner inom 1 minut,2025-06-30,303.94
1bc698cd-de26-4e39-bb49-2b8db33ab785,Flera transaktioner inom 1 minut,2025-06-30,314.28
19531fdd-ad84-4901-966e-33d6f07d7ca6,Flera transaktioner inom 1 minut,2025-06-30,463.16
14c63b6d-7eb1-42be-9713-5fba3e15867e,Flera transaktioner inom 1 minut,2025-06-30,293.22
c61c6f78-1e2c-4184-bb97-4146803a4644,Flera transaktioner inom 1 minut,2025-06-30,884.31
dadbf470-1c91-4de4-9dcd-3bfb2252d1b5,Flera transaktioner inom 1 minut,2025-06-30,463.67
d1f9d5d4-8a1a-4d26-9e68-f3152ced87ea,Flera transaktioner inom 1 minut,2025-06-30,271.61
27892e00-9a58-4235-b798-60a24c950db2,Flera transaktioner inom 1 minut,2025-06-30,465.81
f4428d0a-52f0-4c43-a618-06a0b9d496a8,Flera transaktioner inom 1 minut,2025-06-30,554.1
48809b32-589a-4baf-b3e2-191c54b5b64a,Flera transaktioner inom 1 minut,2025-06-30,976.49
5ff6803b-50e0-4055-9b8c-fb79d6a0bdcb,Flera transaktioner inom 1 minut,2025-06-30,868.59
78261d85-f4d3-4db0-8659-e50e463f633f,Flera transaktioner inom 1 minut,2025-06-30,371.28
a83ca809-9696-4a48-baff-99037c7734db,Flera transaktioner inom 1 minut,2025-06-30,380.32
b31640e5-ffb0-4203-bb6e-de43b3cb1ab4,Flera transaktioner inom 1 minut,2025-06-30,933.32
1961e189-0995-4fd9-a5c4-277b1a8c2379,Flera transaktioner inom 1 minut,2025-06-30,592.37
7b5aff4b-f363-4c91-b79f-cfbd6613e98a,Flera transaktioner inom 1 minut,2025-06-30,555.95
b9dfcad9-2287-4118-88d3-c67de094e9d4,Flera transaktioner inom 1 minut,2025-06-30,384.22
905fda1a-e1b5-4060-95fd-8f9390bd932d,Flera transaktioner inom 1 minut,2025-06-30,320.49
6c4aa5a4-5708-416c-8604-fb21eed68702,Flera transaktioner inom 1 minut,2025-06-30,699.34
41909dea-9731-4801-b179-c73490181c1e,Flera transaktioner inom 1 minut,2025-06-30,254.85
fec0f657-5982-4ece-a64b-c4a08233fdd1,Flera transaktioner inom 1 minut,2025-06-30,411.17
338533fb-51c0-4b59-acb5-dc4a2b12cff9,Flera transaktioner inom 1 minut,2025-06-30,459.83
0eb38a38-502f-4339-8e3f-277e56d7f284,Flera transaktioner inom 1 minut,2025-06-30,235.2
918d82a3-1d40-43a3-a4ee-ae1799197c71,Flera transaktioner inom 1 minut,2025-06-30,569.91
6e2a1939-f7b0-461f-a485-28fa6c20e518,Flera transaktioner inom 1 minut,2025-06-30,203.92
6e873334-ec75-410c-b996-8201c4b58c05,Flera transaktioner inom 1 minut,2025-06-30,327.65
d7d5f9a4-7283-4720-b5f9-10fe8e55639c,Flera transaktioner inom 1 minut,2025-06-30,312.05
e8764804-c269-403d-8b01-868337df9852,Flera transaktioner inom 1 minut,2025-06-30,124.16
f7a70623-3d43-4c72-af9c-dfffc8a4fd93,Flera transaktioner inom 1 minut,2025-06-30,716.49
2916bdee-6dc1-4379-aaf5-baa7fddec4cc,Flera transaktioner inom 1 minut,2025-06-30,103.19
4c8c8095-85eb-425a-a6db-d2abc70cea97,Flera transaktioner inom 1 minut,2025-06-30,954.81
fdc3c4ee-d43d-49d4-9acd-8f673aed9c09,Flera transaktioner inom 1 minut,2025-06-30,570.11
c0ac3e5b-7bbd-4e41-9908-a7bda9ff5844,Flera transaktioner inom 1 minut,2025-06-30,854.07
57cbf0ef-9c2d-4b8d-acc5-3f27b1d366c5,Flera transaktioner inom 1 minut,2025-06-30,407.87
4b67fec1-87e6-4e98-a8ec-d4bd32e93409,Flera transaktioner inom 1 minut,2025-06-30,449.19
065ccfff-fef5-4b30-ba54-872ed4a8d73e,Flera transaktioner inom 1 minut,2025-06-30,383.36
6bd5c632-96b9-457c-9211-e653c26349c6,Flera transaktioner inom 1 minut,2025-06-30,455.03
1685c98b-dc05-4e92-a46c-375619723be0,Flera transaktioner inom 1 minut,2025-06-30,662.54
717f934f-c754-418f-95c2-28e66cfe4771,Flera transaktioner inom 1 minut,2025-06-30,782.68
5ecfdb15-8a90-4303-8777-fbb8f209f18d,Flera transaktioner inom 1 minut,2025-06-30,203.18
8259ba41-303d-4a74-8357-17a9eee0e408,Flera transaktioner inom 1 minut,2025-06-30,480.73
ae6525cf-4c71-4b3a-99c1-886ee2248f4d,Flera transaktioner inom 1 minut,2025-06-30,122.54
52b39889-35af-408f-8063-aed2a72f6e0a,Flera transaktioner inom 1 minut,2025-06-30,242.41
a774df53-cc8b-42ed-b81f-4c9d3b67fc72,Flera transaktioner inom 1 minut,2025-06-30,842.97
9aa841c8-359b-4c22-8004-2212598f5d5d,Flera transaktioner inom 1 minut,2025-06-30,956.53
56f110ae-299c-45a8-9d85-44205be2eaab,Flera transaktioner inom 1 minut,2025-06-30,143.69
8dc584dc-bebb-4668-8c18-e3f0f5f18106,Flera transaktioner inom 1 minut,2025-06-30,986.71
1a35df57-bb4a-471a-b4be-335a8f92973d,Flera transaktioner inom 1 minut,2025-06-30,126.82
64349e41-e871-4ba7-b00d-f3803030adf1,Flera transaktioner inom 1 minut,2025-06-30,520.98
55fcaea8-a300-44b4-978a-64fa30566647,Flera transaktioner inom 1 minut,2025-06-30,205.67
6009ef28-15e1-4879-aef3-c98505eb4c3a,Flera transaktioner inom 1 minut,2025-06-30,450.11
eb950288-bdb0-4375-a55e-bd2cebaaf0c2,Flera transaktioner inom 1 minut,2025-06-30,910.57
14cc5948-13db-4cfb-bb21-4ce7ed818476,Flera transaktioner inom 1 minut,2025-06-30,567.12
cdd1be39-4bb2-49f5-a7fc-491415dc06c4,Flera transaktioner inom 1 minut,2025-06-30,972.01
232b3a20-a197-4e9c-8af2-54c46a62a50b,Flera transaktioner inom 1 minut,2025-06-30,314.07
9eb21775-f761-4de8-85ab-5c8ff59b013d,Flera transaktioner inom 1 minut,2025-06-30,727.59
0f6fb201-fc8f-421c-8043-5e95d341c921,Flera transaktioner inom 1 minut,2025-06-30,447.79
07cbb25b-cf90-4184-a2a5-776ee3422b56,Flera transaktioner inom 1 minut,2025-06-30,762.75
6b0047d5-a403-47c1-8be0-9cf830214565,Flera transaktioner inom 1 minut,2025-06-30,194.85
730b717f-5abd-4430-9068-91b9ba1e4845,Flera transaktioner inom 1 minut,2025-06-30,913.88
9d3829ad-ad22-4331-a9dc-a2ff51de4b49,Flera transaktioner inom 1 minut,2025-06-30,708.1
4183201f-2c2c-41b8-a545-cc27bab6e69d,Flera transaktioner inom 1 minut,2025-06-30,209.23
edb8169c-f454-4d0c-8893-8425aa1ec0f3,Flera transaktioner inom 1 minut,2025-06-30,619.7
9939b477-108f-406a-92ba-05b378d21e68,Flera transaktioner inom 1 minut,2025-06-30,543.63
77cb183e-aec2-46ff-9711-7eacd6f3f818,Flera transaktioner inom 1 minut,2025-06-30,148.78
fa6069d8-791f-4a32-a272-ece87309cd1b,Flera transaktioner inom 1 minut,2025-06-30,303.68
8e63f2d5-6b94-4ee2-a5db-afea5da5392c,Flera transaktioner inom 1 minut,2025-06-30,814.26
b96381b3-b0af-4975-b463-a8d7038c4ece,Flera transaktioner inom 1 minut,2025-06-30,408.6
9329791c-067e-4f14-ab09-7ae033689234,Flera transaktioner inom 1 minut,2025-06-30,479.71
86ecebb5-d115-4281-83db-0910f577f2a7,Flera transaktioner inom 1 minut,2025-06-30,150.28
35928272-f6e3-4940-a803-4cccc4409d0f,Flera transaktioner inom 1 minut,2025-06-30,867.36
d05cbaa1-ec19-4d69-b2bc-e83e75b9d107,Flera transaktioner inom 1 minut,2025-06-30,149.51
12874b15-9833-453a-ab1b-04fc70d7888d,Flera transaktioner inom 1 minut,2025-06-30,887.86
07929a55-6958-45d9-99ff-e111e1baa2d5,Flera transaktioner inom 1 minut,2025-06-30,108.65
70330082-3336-4d43-8dcc-05c96d5af725,Flera transaktioner inom 1 minut,2025-06-30,824.73
95d94870-2f45-42b4-9f78-1a46af25731a,Flera transaktioner inom 1 minut,2025-06-30,593.42
a859aef5-f7d8-436c-b796-27952e72f643,Flera transaktioner inom 1 minut,2025-06-30,833.97
92a89933-fe05-4645-a378-8c7486d42b5c,Flera transaktioner inom 1 minut,2025-06-30,536.45
cfc8f292-cfaa-4fdc-b911-e26de141906a,Flera transaktioner inom 1 minut,2025-06-30,481.31
a3d97f8b-fabf-4f84-b89c-224a5aaf5a31,Flera transaktioner inom 1 minut,2025-06-30,301.56
60956fe2-d81a-493e-a940-98f03748ab26,Flera transaktioner inom 1 minut,2025-06-30,853.35
9db5ee0d-1e0e-49a5-af30-16bb9e63bf59,Flera transaktioner inom 1 minut,2025-06-30,770.49
3aa5d885-6d0d-4bda-88be-465637bebb1a,Flera transaktioner inom 1 minut,2025-06-30,282.67
29c45ac5-6821-45c3-9e2a-d3e8e949e0d4,Flera transaktioner inom 1 minut,2025-06-30,898.77
07c4c621-330e-4172-9326-256627675b93,Flera transaktioner inom 1 minut,2025-06-30,137.82
7cda91db-e619-4d8e-871a-fa3741e25cc9,Flera transaktioner inom 1 minut,2025-06-30,256.25
2d5b5df1-af77-488e-99d0-847b38ff3aab,Flera transaktioner inom 1 minut,2025-06-30,918.63
30b4a682-99eb-4046-98c2-71506fe8c1ad,Flera transaktioner inom 1 minut,2025-06-30,922.86
40963046-97f6-4e7f-9397-cb986e6222c7,Flera transaktioner inom 1 minut,2025-06-30,720.62
f81e818b-b2a6-4c3f-90d7-08748fb01a03,Flera transaktioner inom 1 minut,2025-06-30,583.4
44b509a6-8cbf-4cf6-a2af-7044a2ab1bee,Flera transaktioner inom 1 minut,2025-06-30,211.84
59924ffc-22fc-4906-aedb-2f9c3c26dd6a,Flera transaktioner inom 1 minut,2025-06-30,779.18
